,listing_id,year,comments,id,lat_lon,price,latitude,longitude
32549,36139885,2021,12,36139885,"['19.40824,-99.17216' '19.40946,-99.17078']",6733.0,19.40824,-99.17216
32556,36150973,2021,12,36150973,"['19.40858,-99.17408' '19.4089,-99.17368']",3511.5,19.40858,-99.17408
32561,36155357,2021,36,36155357,"19.41931,-99.09982",573.0,19.41931,-99.09982
32564,36170033,2021,64,36170033,"['19.38561,-99.18074' '19.38706,-99.18082']",1151.5,19.38561,-99.18074
32570,36175919,2021,15,36175919,"['19.379,-99.17131' '19.37902,-99.17023']",930.0,19.379,-99.17131
32575,36177781,2021,13,36177781,"19.41089,-99.16769",522.0,19.41089,-99.16769
32580,36182772,2021,12,36182772,"19.38125,-99.17117",580.0,19.38125,-99.17117
32583,36183100,2021,2,36183100,"['19.40762,-99.18164' '19.40781,-99.18238']",510.0,19.40762,-99.18164
32585,36185347,2021,30,36185347,"19.46884,-99.15855",628.0,19.46884,-99.15855
32589,36208137,2021,18,36208137,"['19.40246,-99.15809' '19.4039,-99.15857']",687.0,19.40246,-99.15809
32592,36209830,2021,13,36209830,"19.45519,-99.13772",700.0,19.45519,-99.13772
32593,36226730,2021,4,36226730,"['19.34491,-99.21492' '19.34516,-99.21405']",1800.0,19.34491,-99.21492
32596,36228851,2021,134,36228851,"19.44551,-99.08833",375.0,19.44551,-99.08833
32600,36235612,2021,21,36235612,"['19.39602,-99.17719' '19.39631,-99.17754']",464.0,19.39602,-99.17719
32605,36237468,2021,65,36237468,"['19.41357,-99.1715' '19.41553,-99.17276']",762.5,19.41357,-99.1715
32612,36241938,2021,40,36241938,"['19.44062,-99.15123' '19.44124,-99.15182']",404.0,19.44062,-99.15123
32615,36243611,2021,2,36243611,"['19.34184,-99.22264' '19.34232,-99.22157']",1995.0,19.34184,-99.22264
32618,36262146,2021,2,36262146,"19.42597,-99.15833",999.0,19.42597,-99.15833
32622,36267244,2021,56,36267244,"19.35288,-99.16065",455.0,19.35288,-99.16065
32623,36270123,2021,2,36270123,"19.35872,-99.28753",1200.0,19.35872,-99.28753
32632,36272682,2021,3,36272682,"['19.41209,-99.17794' '19.4121,-99.17954']",1708.5,19.41209,-99.17794
32635,36273434,2021,26,36273434,"19.43831,-99.18848",1925.0,19.43831,-99.18848
32639,36276566,2021,61,36276566,"19.4329,-99.14346",639.5,19.4329,-99.14346
32642,36277320,2021,62,36277320,"19.41444,-99.17281",2925.0,19.41444,-99.17281
32645,36278734,2021,9,36278734,"['19.42174,-99.17232' '19.42287,-99.17055']",724.0,19.42174,-99.17232
32648,36278981,2021,5,36278981,"19.42932,-99.1336",394.0,19.42932,-99.1336
32652,36279589,2021,6,36279589,"19.23427,-99.1757",1975.0,19.23427,-99.1757
32655,36280055,2021,3,36280055,"['19.36882,-99.18176' '19.37024,-99.18278']",1940.5,19.36882,-99.18176
32657,36280230,2021,2,36280230,"['19.4355,-99.18858' '19.43583,-99.18994']",3250.0,19.4355,-99.18858
32660,36282631,2021,14,36282631,"['19.4015,-99.17567' '19.40336,-99.17571']",720.0,19.4015,-99.17567
32661,36300052,2021,1,36300052,"19.29982,-99.11371",1500.0,19.29982,-99.11371
32663,36302538,2021,1,36302538,"19.36866,-99.17577",300.0,19.36866,-99.17577
32666,36304426,2021,2,36304426,"19.43048,-99.14868",650.0,19.43048,-99.14868
32669,36304980,2021,1,36304980,"['19.30044,-99.16309' '19.30168,-99.16298']",500.0,19.30044,-99.16309
32672,36305728,2021,12,36305728,"['19.43444,-99.19514' '19.43626,-99.19495']",5000.5,19.43444,-99.19514
32676,36306246,2021,21,36306246,"['19.41205,-99.16216' '19.41361,-99.16196']",652.5,19.41205,-99.16216
32680,36313624,2021,20,36313624,"19.43695,-99.20813",1188.0,19.43695,-99.20813
32681,36314595,2021,8,36314595,"19.41951,-99.1462",906.0,19.41951,-99.1462
32684,36315510,2021,8,36315510,"19.43728,-99.20813",937.5,19.43728,-99.20813
32687,36315597,2021,55,36315597,"19.3999,-99.1759",957.5,19.3999,-99.1759
32690,36316339,2021,47,36316339,"19.40115,-99.17517",950.0,19.40115,-99.17517
32695,36317014,2021,2,36317014,"['19.42188,-99.17325' '19.42352,-99.17285']",429.5,19.42188,-99.17325
32698,36317371,2021,45,36317371,"['19.3999,-99.17678' '19.40107,-99.17658']",709.0,19.3999,-99.17678
32701,36318910,2021,1,36318910,"19.40197,-99.16549",999.0,19.40197,-99.16549
32704,36320729,2021,2,36320729,"19.39166,-99.13383",999.0,19.39166,-99.13383
32707,36320793,2021,4,36320793,"['19.42873,-99.19191' '19.43062,-99.19201']",2146.5,19.42873,-99.19191
32710,36320877,2021,4,36320877,"['19.44431,-99.20385' '19.44586,-99.20217']",1640.0,19.44431,-99.20385
32715,36333701,2021,31,36333701,"19.40097,-99.17484",701.0,19.40097,-99.17484
32718,36334287,2021,33,36334287,"['19.39996,-99.17699' '19.4004,-99.17557']",810.0,19.39996,-99.17699
32721,36334521,2021,58,36334521,"19.39903,-99.1763",790.0,19.39903,-99.1763
32726,36341579,2021,14,36341579,"['19.3363,-99.19566' '19.33772,-99.19662']",280.0,19.3363,-99.19566
32728,36347660,2021,1,36347660,"['19.43523,-99.19427' '19.43558,-99.19428']",1150.0,19.43523,-99.19427
32733,36350063,2021,25,36350063,"['19.41718,-99.16555' '19.4192,-99.16566']",716.0,19.41718,-99.16555
32734,36350455,2021,13,36350455,"19.42171,-99.16618",206.0,19.42171,-99.16618
32737,36350458,2021,47,36350458,"['19.4196,-99.16484' '19.42146,-99.16638']",3152.5,19.4196,-99.16484
32741,36363769,2021,6,36363769,"19.41325,-99.16607",574.0,19.41325,-99.16607
32745,36383327,2021,2,36383327,"19.39533,-99.17772",438.0,19.39533,-99.17772
32750,36386190,2021,1,36386190,"19.4478,-99.13876",650.0,19.4478,-99.13876
32753,36387099,2021,4,36387099,"['19.41897,-99.16259' '19.41912,-99.16304']",1050.5,19.41897,-99.16259
32756,36387250,2021,4,36387250,"19.37839,-99.25409",1992.0,19.37839,-99.25409
32759,36391613,2021,18,36391613,"['19.29929,-99.11727' '19.30061,-99.11762']",999.5,19.29929,-99.11727
32762,36391646,2021,4,36391646,"['19.37618,-99.15765' '19.37629,-99.1593']",950.0,19.37618,-99.15765
32765,36391804,2021,8,36391804,"['19.33661,-99.12282' '19.33859,-99.12116']",234.5,19.33661,-99.12282
32769,36393069,2021,3,36393069,"19.27586,-99.16225",500.0,19.27586,-99.16225
32772,36411386,2021,61,36411386,"19.43098,-99.201",2240.5,19.43098,-99.201
32776,36416396,2021,11,36416396,"['19.37359,-99.11585' '19.37393,-99.11778']",210.0,19.37359,-99.11585
32779,36417593,2021,11,36417593,"19.42893,-99.17269",452.0,19.42893,-99.17269
32784,36421152,2021,1,36421152,"['19.41261,-99.15744' '19.41263,-99.15792']",4779.0,19.41261,-99.15744
32787,36422535,2021,2,36422535,"['19.44604,-99.18221' '19.44619,-99.18058']",950.0,19.44604,-99.18221
32790,36422550,2021,16,36422550,"19.41588,-99.15376",575.0,19.41588,-99.15376
32792,36423087,2021,5,36423087,"['19.38065,-99.17194' '19.38068,-99.17177']",842.5,19.38065,-99.17194
32795,36424018,2021,49,36424018,"19.43294,-99.16757",2392.0,19.43294,-99.16757
32798,36425145,2021,2,36425145,"['19.4067,-99.15982' '19.40895,-99.16067']",490.0,19.4067,-99.15982
32801,36427167,2021,16,36427167,"19.42922,-99.19172",2009.5,19.42922,-99.19172
32803,36429246,2021,2,36429246,"19.27053,-99.1351",800.0,19.27053,-99.1351
32806,36440006,2021,15,36440006,"19.40025,-99.17744",1275.0,19.40025,-99.17744
32809,36443095,2021,17,36443095,"19.42929,-99.1696",220.0,19.42929,-99.1696
32817,36450912,2021,4,36450912,"19.42025,-99.17381",450.0,19.42025,-99.17381
32820,36451074,2021,13,36451074,"['19.26912,-99.17395' '19.2693,-99.17443']",490.0,19.26912,-99.17395
32828,36457510,2021,1,36457510,"['19.35996,-99.1758' '19.36177,-99.17575']",800.0,19.35996,-99.1758
32831,36470459,2021,19,36470459,"19.41885,-99.16099",472.5,19.41885,-99.16099
32834,36474485,2021,3,36474485,"['19.4214,-99.1077' '19.42355,-99.10712']",500.0,19.4214,-99.1077
32837,36484922,2021,4,36484922,"19.27472,-99.1707",323.0,19.27472,-99.1707
32842,36486474,2021,3,36486474,"['19.40556,-99.17121' '19.40595,-99.17112']",1450.0,19.40556,-99.17121
32849,36488167,2021,3,36488167,"19.40127,-99.13909",320.0,19.40127,-99.13909
32852,36488912,2021,16,36488912,"['19.36611,-99.27294' '19.366602,-99.271835']",949.5,19.36611,-99.27294
32855,36506780,2021,6,36506780,"19.4119,-99.18038",816.0,19.4119,-99.18038
32858,36516259,2021,21,36516259,"19.40346,-99.1836",753.5,19.40346,-99.1836
32863,36517385,2021,19,36517385,"['19.40434,-99.16463' '19.4056,-99.16463']",250.0,19.40434,-99.16463
32865,36521228,2021,2,36521228,"19.41176,-99.16514",844.0,19.41176,-99.16514
32870,36524247,2021,1,36524247,"['19.45657,-99.13928' '19.4572,-99.14063']",247.0,19.45657,-99.13928
32875,36525017,2021,1,36525017,"19.44119,-99.18306",880.0,19.44119,-99.18306
32878,36525493,2021,24,36525493,"['19.43304,-99.1543' '19.43466,-99.15475']",1757.0,19.43304,-99.1543
32881,36530201,2021,98,36530201,"['19.40521,-99.16333' '19.40581,-99.16534']",356.0,19.40521,-99.16333
32885,36530637,2021,12,36530637,"19.39065,-99.19079",574.0,19.39065,-99.19079
32888,36549912,2021,1,36549912,"19.28826,-99.1713",400.0,19.28826,-99.1713
32891,36550303,2021,3,36550303,"19.32191,-99.09915",250.0,19.32191,-99.09915
32895,36552779,2021,23,36552779,"19.39447,-99.14341",1050.0,19.39447,-99.14341
32898,36553196,2021,2,36553196,"19.38513,-99.17805",750.0,19.38513,-99.17805
32901,36560070,2021,11,36560070,"['19.40686,-99.1898' '19.40802,-99.19033']",725.0,19.40686,-99.1898
32904,36560374,2021,7,36560374,"['19.43116,-99.16195' '19.43201,-99.16201']",1300.0,19.43116,-99.16195
32907,36560458,2021,14,36560458,"['19.43388,-99.14558' '19.4344,-99.14434']",791.0,19.43388,-99.14558
32910,36565865,2021,1,36565865,"19.43892,-99.20609",1032.0,19.43892,-99.20609
32913,36568578,2021,12,36568578,"['19.39024,-99.17625' '19.39201,-99.17848']",750.0,19.39024,-99.17625
32916,36572105,2021,16,36572105,"19.42911,-99.15462",220.0,19.42911,-99.15462
32921,36588824,2021,5,36588824,"19.37018,-99.14811",302.0,19.37018,-99.14811
32924,36592713,2021,34,36592713,"19.45723,-99.21316",600.0,19.45723,-99.21316
32930,36600569,2021,23,36600569,"19.41295,-99.17284",1783.0,19.41295,-99.17284
32935,36602924,2021,4,36602924,"19.42529,-99.15668",1400.0,19.42529,-99.15668
32938,36603616,2021,119,36603616,"19.38664,-99.18153",791.0,19.38664,-99.18153
32941,36604011,2021,12,36604011,"['19.39939,-99.17495' '19.39962,-99.1769']",710.5,19.39939,-99.17495
32944,36604351,2021,72,36604351,"19.40019,-99.1759",683.0,19.40019,-99.1759
32947,36604584,2021,49,36604584,"['19.40044,-99.17653' '19.40075,-99.1767']",629.0,19.40044,-99.17653
32950,36605906,2021,8,36605906,"19.34397,-99.16043",1844.5,19.34397,-99.16043
32957,36624037,2021,2,36624037,"['19.40863,-99.17269' '19.41045,-99.17415']",1000.0,19.40863,-99.17269
32960,36628442,2021,1,36628442,"['19.43197,-99.20164' '19.4339,-99.20161']",1148.5,19.43197,-99.20164
32961,36632217,2021,1,36632217,"19.29966300630391,-99.192753014801",1104.0,19.29966300630391,-99.192753014801
32964,36633514,2021,93,36633514,"['19.4325,-99.16931' '19.43275,-99.16878']",646.5,19.4325,-99.16931
32968,36641593,2021,58,36641593,"19.43256,-99.16922",1279.5,19.43256,-99.16922
32971,36641695,2021,21,36641695,"19.43686,-99.21067",1053.5,19.43686,-99.21067
32974,36642173,2021,37,36642173,"['19.43164,-99.14191' '19.43191,-99.14393']",676.0,19.43164,-99.14191
32977,36642795,2021,9,36642795,"19.43686,-99.21067",703.5,19.43686,-99.21067
32980,36643469,2021,25,36643469,"19.43686,-99.21067",670.0,19.43686,-99.21067
32984,36666070,2021,41,36666070,"['19.39906,-99.17519' '19.39978,-99.17668']",628.5,19.39906,-99.17519
32987,36666581,2021,34,36666581,"19.40112,-99.17534",781.0,19.40112,-99.17534
32990,36668508,2021,18,36668508,"19.25934,-99.10517",475.0,19.25934,-99.10517
32993,36671309,2021,5,36671309,"19.39146,-99.14838",825.0,19.39146,-99.14838
33001,36674734,2021,1,36674734,"['19.38093,-99.14728' '19.38131,-99.14748']",275.5,19.38093,-99.14728
33006,36676477,2021,2,36676477,"['19.35532,-99.28498' '19.35536,-99.28693']",300.0,19.35532,-99.28498
33009,36676678,2021,16,36676678,"19.50332,-99.12372",945.0,19.50332,-99.12372
33013,36695730,2021,5,36695730,"19.43147,-99.17292",947.5,19.43147,-99.17292
33016,36695789,2021,26,36695789,"19.38915,-99.17806",1344.5,19.38915,-99.17806
33021,36701811,2021,28,36701811,"['19.33936,-99.15216' '19.34064,-99.15349']",850.0,19.33936,-99.15216
33024,36704557,2021,1,36704557,"['19.39411,-99.1719' '19.39589,-99.17257']",1100.0,19.39411,-99.1719
33031,36728270,2021,17,36728270,"19.29166,-99.15567",450.0,19.29166,-99.15567
33036,36729540,2021,4,36729540,"19.29088,-99.15596",500.0,19.29088,-99.15596
33040,36730335,2021,1,36730335,"['19.36221,-99.14535' '19.36262,-99.14519']",600.0,19.36221,-99.14535
33043,36730636,2021,5,36730636,"19.35675,-99.15624",876.5,19.35675,-99.15624
33045,36730914,2021,6,36730914,"19.4285,-99.1359",950.0,19.4285,-99.1359
33046,36732062,2021,7,36732062,"19.40765,-99.17035",1280.0,19.40765,-99.17035
33050,36732970,2021,7,36732970,"19.41724,-99.16626",1856.0,19.41724,-99.16626
33055,36735520,2021,7,36735520,"['19.43933,-99.20672' '19.43952,-99.20495']",2113.5,19.43933,-99.20672
33060,36738902,2021,1,36738902,"['19.42364,-99.13643' '19.42434,-99.13842']",300.0,19.42364,-99.13643
33063,36751403,2021,6,36751403,"['19.41266,-99.17408' '19.41329,-99.17322']",534.0,19.41266,-99.17408
33069,36757844,2021,19,36757844,"['19.41,-99.1816' '19.41041,-99.18001']",1868.0,19.41,-99.1816
33072,36758603,2021,1,36758603,"19.4331,-99.19307",4541.0,19.4331,-99.19307
33075,36759432,2021,2,36759432,"19.47507,-99.14925",210.0,19.47507,-99.14925
33078,36759696,2021,2,36759696,"19.4751,-99.149246",210.0,19.4751,-99.149246
33081,36762688,2021,10,36762688,"19.40185,-99.17836",699.5,19.40185,-99.17836
33084,36765991,2021,23,36765991,"19.46669,-99.18957",596.5,19.46669,-99.18957
33087,36766771,2021,5,36766771,"['19.44072,-99.15745' '19.44212,-99.15928']",1098.5,19.44072,-99.15745
33090,36767020,2021,16,36767020,"19.50701,-99.15347",539.5,19.50701,-99.15347
33093,36767696,2021,26,36767696,"19.42164,-99.15363",1430.0,19.42164,-99.15363
33098,36770594,2021,39,36770594,"19.44426,-99.20297",1258.5,19.44426,-99.20297
33105,36774007,2021,8,36774007,"19.44965,-99.21353",975.0,19.44965,-99.21353
33107,36775539,2021,10,36775539,"19.39051,-99.14947",228.5,19.39051,-99.14947
33110,36781300,2021,4,36781300,"['19.39428,-99.17249' '19.39619,-99.17211']",1100.0,19.39428,-99.17249
33115,36797380,2021,5,36797380,"19.41552,-99.17445",1866.0,19.41552,-99.17445
33120,36803052,2021,2,36803052,"19.40581,-99.17315",305.0,19.40581,-99.17315
33122,36805452,2021,5,36805452,"19.30184,-99.19889",1990.0,19.30184,-99.19889
33130,36813247,2021,22,36813247,"19.43271,-99.14576",744.5,19.43271,-99.14576
33133,36815657,2021,4,36815657,"['19.40834,-99.16207' '19.40921,-99.16382']",475.5,19.40834,-99.16207
33136,36831240,2021,2,36831240,"['19.38154,-99.18062' '19.38312,-99.18076']",650.0,19.38154,-99.18062
33140,36841307,2021,1,36841307,"['19.43614,-99.13894' '19.43775,-99.13952']",1842.5,19.43614,-99.13894
33143,36843482,2021,20,36843482,"['19.40544,-99.16311' '19.40733,-99.16317']",1126.5,19.40544,-99.16311
33150,36849616,2021,39,36849616,"['19.43909,-99.20083' '19.44067,-99.19876']",2232.0,19.43909,-99.20083
33153,36850225,2021,4,36850225,"['19.37877,-99.25682' '19.37886,-99.2573']",1108.0,19.37877,-99.25682
33155,36850674,2021,2,36850674,"['19.37747,-99.25683' '19.37837,-99.25764']",1194.5,19.37747,-99.25683
33158,36850865,2021,6,36850865,"19.37663,-99.25567",1247.0,19.37663,-99.25567
33161,36872067,2021,31,36872067,"['19.43588,-99.16083' '19.43674,-99.16072']",1178.0,19.43588,-99.16083
33164,36876205,2021,6,36876205,"19.36835,-99.15144",220.0,19.36835,-99.15144
33170,36880774,2021,35,36880774,"['19.39703,-99.17058' '19.39768,-99.16888']",742.0,19.39703,-99.17058
33175,36883404,2021,3,36883404,"19.43484,-99.20055",799.0,19.43484,-99.20055
33177,36885015,2021,1,36885015,"19.24858,-99.24427",1000.0,19.24858,-99.24427
33180,36886073,2021,69,36886073,"19.40916,-99.17144",4301.0,19.40916,-99.17144
33184,36909216,2021,2,36909216,"19.43214,-99.14561",490.0,19.43214,-99.14561
33187,36909290,2021,4,36909290,"19.44147,-99.2025",2873.0,19.44147,-99.2025
33192,36919924,2021,5,36919924,"['19.40787,-99.17628' '19.40832,-99.17615']",750.0,19.40787,-99.17628
33195,36920329,2021,6,36920329,"19.41888,-99.16501",1100.0,19.41888,-99.16501
33198,36921223,2021,1,36921223,"19.43484,-99.20055",778.0,19.43484,-99.20055
33202,36938479,2021,6,36938479,"19.43373,-99.15296",2562.0,19.43373,-99.15296
33209,36945188,2021,1,36945188,"['19.41988,-99.16654' '19.42196,-99.1683']",539.0,19.41988,-99.16654
33218,36948660,2021,13,36948660,"19.39007,-99.13796",537.5,19.39007,-99.13796
33221,36968403,2021,12,36968403,"['19.41135,-99.17899' '19.41169,-99.17992']",620.0,19.41135,-99.17899
33222,36975662,2021,1,36975662,"['19.36125,-99.1517' '19.36128,-99.15071']",400.0,19.36125,-99.1517
33225,36979600,2021,11,36979600,"['19.39593,-99.17388' '19.39625,-99.17176']",1459.5,19.39593,-99.17388
33228,36980999,2021,25,36980999,"['19.40215,-99.16422' '19.40322,-99.16425']",825.0,19.40215,-99.16422
33229,36982822,2021,2,36982822,"19.45697,-99.13835",250.0,19.45697,-99.13835
33240,37009404,2021,5,37009404,"19.43545,-99.18908",755.0,19.43545,-99.18908
33243,37010982,2021,9,37010982,"['19.39251,-99.10732' '19.39259,-99.10582']",563.5,19.39251,-99.10732
33246,37013146,2021,32,37013146,"['19.41563,-99.16835' '19.41684,-99.16858']",2025.5,19.41563,-99.16835
33249,37013485,2021,1,37013485,"['19.43223,-99.20146' '19.4326,-99.20141']",698.0,19.43223,-99.20146
33250,37013936,2021,1,37013936,"19.41619,-99.1791",1804.5,19.41619,-99.1791
33260,37017718,2021,15,37017718,"['19.41496,-99.11069' '19.41645,-99.10917']",288.0,19.41496,-99.11069
33262,37017942,2021,1,37017942,"19.28372,-99.22004",500.0,19.28372,-99.22004
33268,37023263,2021,2,37023263,"19.41063,-99.16199",1059.5,19.41063,-99.16199
33271,37023782,2021,3,37023782,"['19.4409,-99.19708' '19.44221,-99.19754']",1150.0,19.4409,-99.19708
33276,37040764,2021,4,37040764,"19.43315,-99.2006",599.0,19.43315,-99.2006
33279,37041403,2021,13,37041403,"['19.3221,-99.10904' '19.3241,-99.11028']",356.5,19.3221,-99.10904
33282,37042850,2021,1,37042850,"19.43517,-99.21111",1985.0,19.43517,-99.21111
33285,37044269,2021,3,37044269,"19.37482,-99.18996",1800.0,19.37482,-99.18996
33290,37052779,2021,4,37052779,"['19.39494,-99.15414' '19.39515,-99.15365']",220.0,19.39494,-99.15414
33293,37054098,2021,33,37054098,"19.40734,-99.1621",1927.0,19.40734,-99.1621
33296,37055105,2021,44,37055105,"19.43807,-99.18891",1901.5,19.43807,-99.18891
33297,37056190,2021,1,37056190,"['19.42255,-99.1718' '19.42395,-99.1731']",725.5,19.42255,-99.1718
33300,37057140,2021,24,37057140,"['19.4214,-99.15919' '19.42333,-99.15892']",3092.0,19.4214,-99.15919
33304,37061182,2021,1,37061182,"19.44441,-99.20683",299.0,19.44441,-99.20683
33308,37063624,2021,32,37063624,"19.44416,-99.20199",1848.0,19.44416,-99.20199
33311,37081559,2021,2,37081559,"['19.43016,-99.14238' '19.4315,-99.14251']",450.0,19.43016,-99.14238
33312,37082341,2021,1,37082341,"19.42547357070212,-99.15352239682343",1440.0,19.42547357070212,-99.15352239682343
33315,37082763,2021,20,37082763,"19.43872,-99.1877",1639.5,19.43872,-99.1877
33318,37083092,2021,24,37083092,"['19.42953,-99.16366' '19.430613,-99.162849']",366.0,19.42953,-99.16366
33324,37089483,2021,117,37089483,"['19.38141,-99.16311' '19.38166,-99.1634']",472.0,19.38141,-99.16311
33327,37089848,2021,16,37089848,"19.42804,-99.15646",360.0,19.42804,-99.15646
33332,37090494,2021,63,37090494,"19.43474,-99.12806",745.5,19.43474,-99.12806
33337,37092207,2021,7,37092207,"19.44137,-99.18323",1822.0,19.44137,-99.18323
33340,37093128,2021,62,37093128,"['19.43231,-99.15215' '19.43259,-99.15237']",410.0,19.43231,-99.15215
33345,37095190,2021,13,37095190,"['19.43463,-99.19978' '19.4359,-99.20128']",873.5,19.43463,-99.19978
33348,37095453,2021,32,37095453,"19.41556,-99.17751",1701.0,19.41556,-99.17751
33350,37095670,2021,3,37095670,"['19.38097,-99.15897' '19.38128,-99.15942']",241.5,19.38097,-99.15897
33353,37097077,2021,1,37097077,"19.36209,-99.16309",1687.0,19.36209,-99.16309
33360,37114702,2021,8,37114702,"19.43572,-99.20019",773.5,19.43572,-99.20019
33363,37117164,2021,13,37117164,"['19.43751,-99.18908' '19.43764,-99.18815']",1284.0,19.43751,-99.18908
33366,37117500,2021,29,37117500,"19.43439,-99.12908",571.5,19.43439,-99.12908
33369,37118010,2021,36,37118010,"['19.43403,-99.13747' '19.43588,-99.13836']",608.0,19.43403,-99.13747
33375,37123847,2021,7,37123847,"['19.45729,-99.13971' '19.45918,-99.13961']",700.0,19.45729,-99.13971
33379,37125100,2021,4,37125100,"19.45191,-99.09346",315.0,19.45191,-99.09346
33384,37127254,2021,2,37127254,"19.43136,-99.16309",675.0,19.43136,-99.16309
33387,37128627,2021,8,37128627,"19.43315,-99.2006",824.5,19.43315,-99.2006
33389,37129429,2021,5,37129429,"19.41091,-99.16814",1000.0,19.41091,-99.16814
33394,37144690,2021,2,37144690,"19.43315,-99.2006",778.5,19.43315,-99.2006
33397,37148182,2021,4,37148182,"19.41888,-99.17305",1145.5,19.41888,-99.17305
33400,37148834,2021,3,37148834,"['19.43315,-99.14677' '19.43529,-99.14608']",1065.5,19.43315,-99.14677
33403,37148965,2021,29,37148965,"['19.43563,-99.12999' '19.4363,-99.12979']",601.0,19.43563,-99.12999
33406,37149922,2021,17,37149922,"19.43616,-99.13002",593.0,19.43616,-99.13002
33409,37150381,2021,21,37150381,"19.43637,-99.12792",695.0,19.43637,-99.12792
33412,37153284,2021,1,37153284,"19.45115,-99.09348",370.0,19.45115,-99.09348
33416,37154793,2021,8,37154793,"19.45099,-99.09317",265.0,19.45099,-99.09317
33419,37155803,2021,88,37155803,"['19.40902,-99.18137' '19.41041,-99.18116']",1940.5,19.40902,-99.18137
33422,37156619,2021,6,37156619,"['19.32733,-99.13319' '19.32739,-99.13274']",220.0,19.32733,-99.13319
33426,37157741,2021,65,37157741,"['19.41195,-99.15673' '19.41217,-99.15643']",782.5,19.41195,-99.15673
33428,37159277,2021,3,37159277,"19.39387,-99.18808",900.0,19.39387,-99.18808
33431,37159673,2021,6,37159673,"19.45272,-99.09204",265.0,19.45272,-99.09204
33438,37178495,2021,6,37178495,"['19.36702,-99.26867' '19.36826,-99.26839']",399.0,19.36702,-99.26867
33441,37179324,2021,4,37179324,"19.41608,-99.15917",640.0,19.41608,-99.15917
33446,37187738,2021,16,37187738,"19.43725,-99.13649",283.5,19.43725,-99.13649
33449,37188833,2021,6,37188833,"19.43374,-99.19982",590.0,19.43374,-99.19982
33452,37203716,2021,42,37203716,"19.43393,-99.20157",594.0,19.43393,-99.20157
33455,37207297,2021,8,37207297,"19.28407,-99.18894",272.5,19.28407,-99.18894
33458,37207688,2021,2,37207688,"['19.43358,-99.20164' '19.434,-99.20113']",748.5,19.43358,-99.20164
33461,37216271,2021,11,37216271,"['19.41764,-99.16612' '19.41784,-99.16553']",750.0,19.41764,-99.16612
33464,37218327,2021,3,37218327,"['19.29991,-99.12917' '19.30112,-99.12779']",245.0,19.29991,-99.12917
33467,37218835,2021,2,37218835,"19.43262,-99.17286",319.5,19.43262,-99.17286
33470,37220936,2021,60,37220936,"['19.43562,-99.12843' '19.43612,-99.12811']",998.5,19.43562,-99.12843
33473,37221653,2021,85,37221653,"19.43458,-99.12962",1024.0,19.43458,-99.12962
33476,37241518,2021,8,37241518,"['19.3878,-99.17031' '19.38837,-99.16976']",1071.5,19.3878,-99.17031
33479,37243764,2021,34,37243764,"19.30314,-99.17211",1300.0,19.30314,-99.17211
33481,37249284,2021,1,37249284,"19.45163,-99.16268",700.0,19.45163,-99.16268
33485,37252705,2021,13,37252705,"19.39316,-99.15969",500.0,19.39316,-99.15969
33491,37254198,2021,3,37254198,"['19.42841,-99.16648' '19.42896,-99.16459']",2093.0,19.42841,-99.16648
33494,37254303,2021,6,37254303,"['19.4354,-99.20559' '19.43676,-99.20416']",1835.5,19.4354,-99.20559
33497,37255085,2021,11,37255085,"['19.37527,-99.18521' '19.37549,-99.18584']",1214.5,19.37527,-99.18521
33499,37255465,2021,2,37255465,"['19.36624,-99.18531' '19.36838,-99.18668']",494.0,19.36624,-99.18531
33502,37256292,2021,5,37256292,"['19.42613,-99.16094' '19.42787,-99.16167']",1200.0,19.42613,-99.16094
33504,37256525,2021,1,37256525,"['19.42242,-99.17188' '19.42256,-99.17153']",1036.0,19.42242,-99.17188
33507,37259251,2021,21,37259251,"19.40971,-99.17683",7967.0,19.40971,-99.17683
33509,37262085,2021,1,37262085,"['19.38978,-99.17879' '19.39021,-99.17721']",1400.0,19.38978,-99.17879
33513,37269150,2021,30,37269150,"19.44418,-99.20618",785.5,19.44418,-99.20618
33516,37273383,2021,7,37273383,"['19.37695,-99.17093' '19.37785,-99.17044']",543.0,19.37695,-99.17093
33520,37280274,2021,1,37280274,"19.40651,-99.15919",464.5,19.40651,-99.15919
33523,37280759,2021,8,37280759,"19.42524,-99.15831",632.0,19.42524,-99.15831
33529,37293895,2021,1,37293895,"['19.41647,-99.16733' '19.41841,-99.16738']",870.0,19.41647,-99.16733
33531,37294531,2021,1,37294531,"['19.36983,-99.18815' '19.37015,-99.18968']",750.0,19.36983,-99.18815
33534,37294845,2021,76,37294845,"['19.41676,-99.16625' '19.41813,-99.16675']",996.5,19.41676,-99.16625
33537,37296739,2021,14,37296739,"19.36844,-99.14712",478.5,19.36844,-99.14712
33540,37298811,2021,7,37298811,"19.39975,-99.15826",261.0,19.39975,-99.15826
33543,37299570,2021,8,37299570,"['19.43595,-99.20877' '19.43596,-99.20777']",673.5,19.43595,-99.20877
33546,37303038,2021,1,37303038,"['19.39572,-99.13751' '19.39623,-99.13761']",650.0,19.39572,-99.13751
33551,37321575,2021,1,37321575,"['19.43071,-99.17604' '19.43097,-99.17422']",1500.0,19.43071,-99.17604
33554,37322491,2021,9,37322491,"19.3982,-99.16853",1323.5,19.3982,-99.16853
33558,37323901,2021,25,37323901,"19.42893,-99.17269",470.0,19.42893,-99.17269
