,listing_id,year,comments,id,lat_lon,price,latitude,longitude
14398,18770100,2018,2,18770100,"19.48075,-99.20075",254.0,19.48075,-99.20075
14400,18770807,2018,52,18770807,"['19.43872,-99.20861' '19.43905,-99.20696']",2678.5,19.43872,-99.20861
14405,18773477,2018,58,18773477,"19.42622,-99.16604",850.0,19.42622,-99.16604
14410,18774178,2018,6,18774178,"['19.39563,-99.16879' '19.39743,-99.17007']",1050.0,19.39563,-99.16879
14416,18776369,2018,26,18776369,"19.42398,-99.16097",1080.0,19.42398,-99.16097
14421,18776725,2018,30,18776725,"19.43721,-99.14887",1129.0,19.43721,-99.14887
14424,18777163,2018,2,18777163,"['19.34242,-99.17047' '19.34247,-99.17069']",214.0,19.34242,-99.17047
14427,18777814,2018,2,18777814,"['19.3917,-99.15667' '19.392044,-99.157761']",433.0,19.3917,-99.15667
14431,18778335,2018,12,18778335,"['19.35805,-99.13031' '19.35887,-99.13167']",1550.0,19.35805,-99.13031
14435,18793293,2018,37,18793293,"19.40675,-99.17065",929.0,19.40675,-99.17065
14439,18795417,2018,81,18795417,"19.43574,-99.15306",1229.0,19.43574,-99.15306
14443,18800247,2018,18,18800247,"['19.44161,-99.20016' '19.44357,-99.20051']",1546.5,19.44161,-99.20016
14447,18806112,2018,62,18806112,"['19.36986,-99.1718' '19.36998,-99.1732']",800.0,19.36986,-99.1718
14452,18807284,2018,46,18807284,"19.40397,-99.1742",763.0,19.40397,-99.1742
14454,18807816,2018,26,18807816,"19.39985,-99.06179",496.0,19.39985,-99.06179
14459,18808139,2018,4,18808139,"['19.43815,-99.1857' '19.43851,-99.18485']",800.0,19.43815,-99.1857
14461,18818396,2018,10,18818396,"19.38885,-99.17962",1254.5,19.38885,-99.17962
14466,18823248,2018,6,18823248,"19.3943,-99.1617",290.0,19.3943,-99.1617
14469,18823679,2018,48,18823679,"['19.40332,-99.17613' '19.40467,-99.17611']",364.5,19.40332,-99.17613
14474,18824946,2018,22,18824946,"19.41643,-99.11758",3076.5,19.41643,-99.11758
14479,18827114,2018,88,18827114,"['19.41299,-99.16827' '19.41301,-99.16786']",1126.0,19.41299,-99.16827
14484,18849757,2018,2,18849757,"19.39636,-99.14932",234.0,19.39636,-99.14932
14487,18851992,2018,10,18851992,"['19.40132,-99.18389' '19.40314,-99.18507']",700.0,19.40132,-99.18389
14490,18854057,2018,6,18854057,"['19.35354,-99.15943' '19.3537,-99.16021']",1200.0,19.35354,-99.15943
14494,18854355,2018,68,18854355,"19.41947,-99.17125",1562.0,19.41947,-99.17125
14498,18857541,2018,20,18857541,"19.39539,-99.11222",300.0,19.39539,-99.11222
14503,18860747,2018,1,18860747,"19.48227,-99.09139",206.0,19.48227,-99.09139
14505,18866773,2018,2,18866773,"['19.46043,-99.17801' '19.46094,-99.17812']",309.0,19.46043,-99.17801
14510,18869668,2018,86,18869668,"19.44599,-99.15265",653.0,19.44599,-99.15265
14517,18869843,2018,4,18869843,"['19.40959,-99.17002' '19.41113,-99.16882']",3900.0,19.40959,-99.17002
14519,18872094,2018,51,18872094,"19.41727,-99.16995",300.0,19.41727,-99.16995
14523,18872353,2018,62,18872353,"['19.44764,-99.15412' '19.4493,-99.15611']",515.0,19.44764,-99.15412
14527,18872397,2018,2,18872397,"19.43577,-99.19426",2385.0,19.43577,-99.19426
14529,18872601,2018,2,18872601,"['19.41816,-99.15579' '19.41819,-99.1562']",1036.0,19.41816,-99.15579
14533,18878505,2018,150,18878505,"['19.41303,-99.16367' '19.41409,-99.16269']",333.0,19.41303,-99.16367
14538,18891684,2018,2,18891684,"19.42951,-99.19585",3250.0,19.42951,-99.19585
14544,18899843,2018,12,18899843,"19.31255,-99.22633",268.0,19.31255,-99.22633
14549,18909836,2018,8,18909836,"19.44716,-99.20139",2912.5,19.44716,-99.20139
14553,18912100,2018,54,18912100,"19.44493,-99.20324",1398.5,19.44493,-99.20324
14558,18915002,2018,50,18915002,"19.35295,-99.14846",727.5,19.35295,-99.14846
14563,18915277,2018,94,18915277,"19.41635,-99.16794",1300.0,19.41635,-99.16794
14568,18916377,2018,12,18916377,"19.39482,-99.15021",530.0,19.39482,-99.15021
14573,18925806,2018,9,18925806,"19.36649,-99.18923",1000.0,19.36649,-99.18923
14576,18928242,2018,30,18928242,"19.42209,-99.15978",2500.0,19.42209,-99.15978
14580,18928304,2018,6,18928304,"['19.36729,-99.26821' '19.36843,-99.26937']",699.0,19.36729,-99.26821
14584,18932462,2018,10,18932462,"['19.39333,-99.19481' '19.39353,-99.19419']",700.0,19.39333,-99.19481
14588,18933119,2018,44,18933119,"['19.34106,-99.17225' '19.34267,-99.17153']",850.0,19.34106,-99.17225
14591,18933998,2018,36,18933998,"['19.41367,-99.15697' '19.41496,-99.15883']",1145.0,19.41367,-99.15697
14595,18934192,2018,7,18934192,"19.43199,-99.15496",1562.0,19.43199,-99.15496
14597,18942653,2018,2,18942653,"['19.43183,-99.19128' '19.43255,-99.19335']",725.0,19.43183,-99.19128
14600,18943133,2018,1,18943133,"19.43269,-99.19486",2200.0,19.43269,-99.19486
14603,18945872,2018,22,18945872,"['19.30325,-99.18258' '19.30345,-99.18098']",1999.5,19.30325,-99.18258
14607,18949366,2018,21,18949366,"19.4037,-99.15668",495.0,19.4037,-99.15668
14611,18959013,2018,58,18959013,"19.42675,-99.15196",1069.5,19.42675,-99.15196
14617,18961124,2018,18,18961124,"19.34177,-99.15652",412.0,19.34177,-99.15652
14621,18961660,2018,24,18961660,"19.2452,-99.23244",771.5,19.2452,-99.23244
14627,18962026,2018,10,18962026,"19.41335,-99.18323",850.0,19.41335,-99.18323
14631,18962160,2018,8,18962160,"['19.41065,-99.12289' '19.41199,-99.12348']",530.0,19.41065,-99.12289
14634,18963449,2018,25,18963449,"19.43547,-99.18934",2350.0,19.43547,-99.18934
14649,18998592,2018,43,18998592,"19.41218,-99.18565",1446.0,19.41218,-99.18565
14653,18999214,2018,30,18999214,"19.4413,-99.2035",1477.0,19.4413,-99.2035
14659,19010717,2018,94,19010717,"19.418,-99.17342",7844.0,19.418,-99.17342
14664,19014279,2018,10,19014279,"19.40494,-99.16139",2100.0,19.40494,-99.16139
14668,19014694,2018,51,19014694,"19.42279,-99.17177",1090.0,19.42279,-99.17177
14671,19014879,2018,2,19014879,"['19.43216,-99.19018' '19.43343,-99.19032']",1100.0,19.43216,-99.19018
14673,19015777,2018,1,19015777,"19.40849,-99.17072",1100.0,19.40849,-99.17072
14676,19017430,2018,26,19017430,"['19.43209,-99.18506' '19.43377,-99.18538']",1400.0,19.43209,-99.18506
14681,19017605,2018,30,19017605,"19.40271,-99.17724",1457.0,19.40271,-99.17724
14686,19021059,2018,60,19021059,"19.40956,-99.17373",1900.0,19.40956,-99.17373
14691,19032126,2018,22,19032126,"19.41896,-99.2159",800.0,19.41896,-99.2159
14694,19036777,2018,12,19036777,"['19.39126,-99.19457' '19.39245,-99.19402']",700.0,19.39126,-99.19457
14697,19037182,2018,6,19037182,"['19.39506,-99.10521' '19.3971,-99.10629']",468.0,19.39506,-99.10521
14701,19037555,2018,6,19037555,"19.43878,-99.15921",221.0,19.43878,-99.15921
14705,19038111,2018,6,19038111,"['19.35424,-99.16015' '19.35486,-99.1596']",800.0,19.35424,-99.16015
14709,19038180,2018,60,19038180,"['19.3553,-99.15938' '19.35564,-99.15976']",3000.0,19.3553,-99.15938
14715,19040453,2018,2,19040453,"19.43456,-99.14466",900.0,19.43456,-99.14466
14719,19044590,2018,8,19044590,"['19.31577,-99.22245' '19.317,-99.22251']",950.0,19.31577,-99.22245
14725,19049599,2018,38,19049599,"['19.41178,-99.1754' '19.41202,-99.1771']",1243.5,19.41178,-99.1754
14730,19051496,2018,34,19051496,"19.39288,-99.16367",1157.0,19.39288,-99.16367
14733,19052943,2018,6,19052943,"19.43438,-99.2122",3934.0,19.43438,-99.2122
14737,19053890,2018,6,19053890,"['19.36802,-99.28532' '19.36951,-99.28398']",824.0,19.36802,-99.28532
14739,19054090,2018,10,19054090,"['19.36955,-99.28598' '19.37024,-99.28669']",824.0,19.36955,-99.28598
14740,19054142,2018,2,19054142,"19.3707,-99.28477",743.5,19.3707,-99.28477
14744,19056414,2018,20,19056414,"['19.33999,-99.25588' '19.34111,-99.25436']",410.0,19.33999,-99.25588
14751,19069316,2018,32,19069316,"19.40245,-99.16635",807.0,19.40245,-99.16635
14756,19071170,2018,4,19071170,"['19.35469,-99.1869' '19.35671,-99.18758']",800.0,19.35469,-99.1869
14759,19071956,2018,24,19071956,"19.42406,-99.16552",846.0,19.42406,-99.16552
14763,19072232,2018,2,19072232,"['19.36826,-99.28358' '19.36988,-99.28329']",3296.5,19.36826,-99.28358
14766,19073859,2018,12,19073859,"['19.38113,-99.14729' '19.38224,-99.14725']",210.0,19.38113,-99.14729
14771,19093573,2018,53,19093573,"19.43115,-99.17013",949.0,19.43115,-99.17013
14776,19094322,2018,74,19094322,"19.3796,-99.18848",660.5,19.3796,-99.18848
14780,19103827,2018,62,19103827,"19.41671,-99.15805",1900.0,19.41671,-99.15805
14785,19106691,2018,42,19106691,"19.44054,-99.15112",3222.5,19.44054,-99.15112
14790,19109580,2018,60,19109580,"['19.4249,-99.17357' '19.42637,-99.17464']",1191.0,19.4249,-99.17357
14795,19117845,2018,4,19117845,"19.39345,-99.07151",300.0,19.39345,-99.07151
14798,19120915,2018,5,19120915,"19.40657,-99.14373",700.0,19.40657,-99.14373
14802,19121563,2018,2,19121563,"['19.43347,-99.19202' '19.43505,-99.19006']",400.0,19.43347,-99.19202
14804,19134439,2018,4,19134439,"['19.36968,-99.26886' '19.36984,-99.26859']",1000.0,19.36968,-99.26886
14808,19141277,2018,22,19141277,"['19.42685,-99.15196' '19.42791,-99.15216']",988.0,19.42685,-99.15196
14811,19141760,2018,12,19141760,"['19.36849,-99.26779' '19.36853,-99.26993']",799.0,19.36849,-99.26779
14815,19143445,2018,40,19143445,"19.40956,-99.17373",1900.0,19.40956,-99.17373
14821,19144158,2018,30,19144158,"19.3892,-99.1375",575.0,19.3892,-99.1375
14826,19144544,2018,38,19144544,"['19.34829,-99.14735' '19.34869,-99.14746']",1071.0,19.34829,-99.14735
14829,19156677,2018,86,19156677,"19.43337,-99.2116",1800.0,19.43337,-99.2116
14834,19156814,2018,6,19156814,"['19.42963,-99.20842' '19.43068,-99.20831']",800.0,19.42963,-99.20842
14839,19157796,2018,106,19157796,"['19.40865,-99.16731' '19.40904,-99.16755']",1606.0,19.40865,-99.16731
14844,19158204,2018,44,19158204,"19.42562,-99.15356",989.0,19.42562,-99.15356
14849,19159990,2018,110,19159990,"['19.42575,-99.15379' '19.42714,-99.15409']",937.5,19.42575,-99.15379
14853,19162204,2018,6,19162204,"['19.39526,-99.17387' '19.39592,-99.17379']",400.0,19.39526,-99.17387
14856,19176479,2018,4,19176479,"19.42921,-99.192",1950.0,19.42921,-99.192
14860,19176531,2018,56,19176531,"19.41785,-99.17854",9362.5,19.41785,-99.17854
14865,19181643,2018,24,19181643,"19.42649,-99.17724",1183.5,19.42649,-99.17724
14872,19196391,2018,82,19196391,"19.43975,-99.13426",741.0,19.43975,-99.13426
14877,19197084,2018,30,19197084,"['19.33419,-99.15336' '19.33584,-99.15365']",245.0,19.33419,-99.15336
14880,19197330,2018,2,19197330,"19.30091,-99.15932",329.0,19.30091,-99.15932
14881,19197944,2018,16,19197944,"19.41437,-99.17057",1400.0,19.41437,-99.17057
14885,19198443,2018,1,19198443,"19.35328,-99.16128",250.0,19.35328,-99.16128
14887,19198659,2018,16,19198659,"19.31735,-99.2207",1050.0,19.31735,-99.2207
14891,19200231,2018,48,19200231,"19.43896,-99.13506",900.0,19.43896,-99.13506
14894,19204042,2018,78,19204042,"19.40245,-99.16854",697.5,19.40245,-99.16854
14899,19208849,2018,12,19208849,"19.36759,-99.278",780.0,19.36759,-99.278
14901,19209741,2018,2,19209741,"['19.35396,-99.15478' '19.3556,-99.154']",230.0,19.35396,-99.15478
14904,19211180,2018,42,19211180,"['19.35309,-99.15102' '19.3546,-99.15261']",490.0,19.35309,-99.15102
14908,19212637,2018,6,19212637,"['19.35086,-99.16325' '19.3509,-99.16412']",1250.0,19.35086,-99.16325
14913,19227010,2018,30,19227010,"['19.43167,-99.16686' '19.43233,-99.16817']",594.0,19.43167,-99.16686
14915,19244044,2018,106,19244044,"19.43363,-99.18933",2241.5,19.43363,-99.18933
14920,19246801,2018,78,19246801,"['19.30235,-99.10764' '19.30345,-99.10954']",320.0,19.30235,-99.10764
14924,19247387,2018,2,19247387,"['19.43119,-99.20228' '19.43185,-99.20129']",4636.0,19.43119,-99.20228
14927,19248250,2018,3,19248250,"19.30739,-99.22272",350.0,19.30739,-99.22272
14931,19253597,2018,24,19253597,"19.42757,-99.1614",1249.0,19.42757,-99.1614
14935,19265406,2018,77,19265406,"19.41727,-99.16995",401.0,19.41727,-99.16995
14940,19271546,2018,38,19271546,"19.43058,-99.18741",3469.0,19.43058,-99.18741
14945,19272056,2018,21,19272056,"19.44583,-99.13673",800.0,19.44583,-99.13673
14949,19273272,2018,24,19273272,"19.40396,-99.17032",433.0,19.40396,-99.17032
14952,19274458,2018,12,19274458,"['19.38089,-99.14654' '19.38092,-99.14678']",352.0,19.38089,-99.14654
14957,19274828,2018,38,19274828,"19.43761,-99.20117",2732.5,19.43761,-99.20117
14965,19289603,2018,2,19289603,"19.43938,-99.18396",2550.5,19.43938,-99.18396
14968,19291092,2018,5,19291092,"19.38297,-99.15865",310.0,19.38297,-99.15865
14971,19293613,2018,26,19293613,"19.40028,-99.17734",898.0,19.40028,-99.17734
14975,19295614,2018,186,19295614,"19.42656,-99.15963",791.5,19.42656,-99.15963
14980,19298164,2018,46,19298164,"['19.42697,-99.1514' '19.42825,-99.1513']",895.5,19.42697,-99.1514
14985,19302483,2018,124,19302483,"['19.2805,-99.18476' '19.28072,-99.18489']",1499.0,19.2805,-99.18476
14990,19303797,2018,100,19303797,"19.42597,-99.16052",839.5,19.42597,-99.16052
14995,19306496,2018,70,19306496,"19.40442,-99.11449",460.0,19.40442,-99.11449
14999,19308194,2018,4,19308194,"19.3517,-99.12471",350.0,19.3517,-99.12471
15001,19309703,2018,88,19309703,"['19.42853,-99.14174' '19.42917,-99.14168']",900.0,19.42853,-99.14174
15005,19315172,2018,5,19315172,"19.41339,-99.17572",2493.0,19.41339,-99.17572
15008,19315449,2018,8,19315449,"['19.41162,-99.16912' '19.41172,-99.16763']",3610.5,19.41162,-99.16912
15017,19344389,2018,2,19344389,"19.38683,-99.15438",1150.0,19.38683,-99.15438
15020,19347072,2018,8,19347072,"['19.39628,-99.14094' '19.39661,-99.14256']",1030.0,19.39628,-99.14094
15022,19349791,2018,8,19349791,"19.41395,-99.16874",410.0,19.41395,-99.16874
15024,19360970,2018,8,19360970,"19.30186,-99.17942",203.0,19.30186,-99.17942
15028,19362236,2018,2,19362236,"['19.44205,-99.14738' '19.44205,-99.14902']",3300.0,19.44205,-99.14738
15030,19364480,2018,72,19364480,"19.3456,-99.16236",890.0,19.3456,-99.16236
15034,19366071,2018,22,19366071,"19.40396,-99.17032",515.0,19.40396,-99.17032
15038,19378917,2018,12,19378917,"['19.38803,-99.2385' '19.38803,-99.24023']",1200.0,19.38803,-99.2385
15042,19380524,2018,206,19380524,"19.45681,-99.13278",226.5,19.45681,-99.13278
15047,19381066,2018,18,19381066,"['19.3874,-99.23923' '19.38942,-99.24057']",1100.0,19.3874,-99.23923
15051,19381209,2018,102,19381209,"19.43022,-99.14557",778.5,19.43022,-99.14557
15056,19382235,2018,92,19382235,"['19.42756,-99.15304' '19.42903,-99.15349']",310.5,19.42756,-99.15304
15060,19382273,2018,9,19382273,"19.33906,-99.17596",1000.0,19.33906,-99.17596
15064,19383001,2018,2,19383001,"['19.4436,-99.21964' '19.44416,-99.21774']",350.0,19.4436,-99.21964
15071,19386317,2018,14,19386317,"19.40396,-99.17032",556.0,19.40396,-99.17032
15073,19386816,2018,120,19386816,"['19.43249,-99.18948' '19.43283,-99.18897']",1539.5,19.43249,-99.18948
15078,19386937,2018,30,19386937,"19.40396,-99.17032",516.0,19.40396,-99.17032
15082,19387851,2018,6,19387851,"19.38273,-99.14559",282.0,19.38273,-99.14559
15091,19388355,2018,16,19388355,"['19.4346,-99.18822' '19.43495,-99.18671']",1659.5,19.4346,-99.18822
15100,19389085,2018,34,19389085,"['19.43363,-99.18745' '19.43499,-99.18679']",1361.0,19.43363,-99.18745
15108,19390271,2018,83,19390271,"19.43515,-99.21099",1271.0,19.43515,-99.21099
15113,19390640,2018,66,19390640,"19.42353,-99.16189",1121.5,19.42353,-99.16189
15119,19401742,2018,4,19401742,"19.4133,-99.17195",922.0,19.4133,-99.17195
15123,19403974,2018,56,19403974,"19.434,-99.21208",871.0,19.434,-99.21208
15128,19406320,2018,10,19406320,"['19.43307,-99.21235' '19.43496,-99.21237']",2500.0,19.43307,-99.21235
15135,19409936,2018,84,19409936,"['19.41453,-99.17821' '19.41479,-99.17794']",4045.5,19.41453,-99.17821
15140,19410996,2018,6,19410996,"19.2788,-99.1731",350.0,19.2788,-99.1731
15142,19412259,2018,12,19412259,"19.40009,-99.12813",690.0,19.40009,-99.12813
15143,19417337,2018,68,19417337,"19.41761,-99.15612",1028.5,19.41761,-99.15612
15149,19424379,2018,46,19424379,"['19.38095,-99.15609' '19.38308,-99.15602']",574.5,19.38095,-99.15609
15154,19431388,2018,14,19431388,"['19.45536,-99.20866' '19.45609,-99.21028']",820.0,19.45536,-99.20866
15159,19431398,2018,26,19431398,"19.40396,-99.17032",1831.0,19.40396,-99.17032
15164,19431843,2018,30,19431843,"['19.39432,-99.16906' '19.39631,-99.16903']",1186.0,19.39432,-99.16906
15168,19434031,2018,4,19434031,"['19.40705,-99.16139' '19.4079,-99.16142']",420.0,19.40705,-99.16139
15173,19434258,2018,34,19434258,"19.41059,-99.18608",710.0,19.41059,-99.18608
15175,19435125,2018,172,19435125,"19.34802,-99.16015",658.0,19.34802,-99.16015
15180,19435144,2018,178,19435144,"['19.40256,-99.15571' '19.40335,-99.1575']",237.0,19.40256,-99.15571
15185,19436948,2018,30,19436948,"19.41738,-99.17848",1484.0,19.41738,-99.17848
15190,19437496,2018,62,19437496,"19.42593,-99.15911",453.5,19.42593,-99.15911
15195,19440381,2018,208,19440381,"['19.34887,-99.15806' '19.34899,-99.15929']",825.0,19.34887,-99.15806
15200,19440766,2018,76,19440766,"['19.44241,-99.1647' '19.44266,-99.16539']",550.0,19.44241,-99.1647
15207,19455265,2018,2,19455265,"19.41562,-99.16907",400.0,19.41562,-99.16907
15209,19457184,2018,94,19457184,"19.42833,-99.1702",975.0,19.42833,-99.1702
15214,19457241,2018,31,19457241,"19.43314,-99.17021",550.0,19.43314,-99.17021
15218,19459308,2018,1,19459308,"19.43507,-99.18148",722.0,19.43507,-99.18148
15222,19468747,2018,12,19468747,"['19.29697,-99.14148' '19.29855,-99.14197']",275.0,19.29697,-99.14148
15229,19475270,2018,48,19475270,"['19.45514,-99.2118' '19.45602,-99.2103']",850.0,19.45514,-99.2118
15234,19475345,2018,92,19475345,"19.41649,-99.15438",1319.5,19.41649,-99.15438
15239,19485652,2018,6,19485652,"19.44855,-99.13671",638.0,19.44855,-99.13671
15243,19486702,2018,2,19486702,"19.2747,-99.20945",300.0,19.2747,-99.20945
15246,19490265,2018,40,19490265,"19.44502,-99.20316",3347.5,19.44502,-99.20316
15251,19491945,2018,14,19491945,"19.43052,-99.10958",525.0,19.43052,-99.10958
15255,19501224,2018,26,19501224,"['19.37072,-99.15258' '19.37108,-99.15232']",450.0,19.37072,-99.15258
15261,19505781,2018,32,19505781,"['19.35541,-99.18583' '19.35599,-99.18355']",1236.0,19.35541,-99.18583
15265,19506679,2018,34,19506679,"['19.36228,-99.17434' '19.36369,-99.1744']",1340.5,19.36228,-99.17434
15271,19508014,2018,22,19508014,"['19.43355,-99.20751' '19.43376,-99.20884']",413.0,19.43355,-99.20751
15276,19509304,2018,98,19509304,"['19.44091,-99.16313' '19.44147,-99.16485']",690.0,19.44091,-99.16313
15281,19524593,2018,68,19524593,"19.36901,-99.12572",615.0,19.36901,-99.12572
15286,19527735,2018,52,19527735,"['19.38011,-99.15697' '19.38152,-99.15732']",5240.0,19.38011,-99.15697
15290,19530173,2018,16,19530173,"19.43504,-99.21023",1835.5,19.43504,-99.21023
15294,19530689,2018,41,19530689,"['19.42063,-99.15649' '19.4207,-99.15686']",1919.0,19.42063,-99.15649
15298,19531984,2018,6,19531984,"['19.4113,-99.16704' '19.41203,-99.1649']",301.0,19.4113,-99.16704
15302,19532049,2018,1,19532049,"19.37891,-99.18893",210.0,19.37891,-99.18893
15306,19532645,2018,48,19532645,"19.36684,-99.12473",285.0,19.36684,-99.12473
15311,19532657,2018,18,19532657,"['19.41218,-99.17572' '19.41332,-99.17723']",3603.0,19.41218,-99.17572
15315,19552844,2018,68,19552844,"19.41865,-99.17316",1063.5,19.41865,-99.17316
15320,19553499,2018,8,19553499,"['19.29162,-99.17588' '19.29177,-99.17629']",295.0,19.29162,-99.17588
15326,19554927,2018,122,19554927,"19.42913,-99.1534",798.5,19.42913,-99.1534
15331,19555669,2018,120,19555669,"19.42833,-99.15727",1081.0,19.42833,-99.15727
15335,19565986,2018,16,19565986,"19.42398,-99.16097",600.0,19.42398,-99.16097
15340,19568306,2018,28,19568306,"19.2988,-99.18728",575.5,19.2988,-99.18728
15345,19569068,2018,7,19569068,"19.41578,-99.17697",1403.0,19.41578,-99.17697
15350,19576126,2018,56,19576126,"19.43569,-99.16113",281.0,19.43569,-99.16113
15355,19586723,2018,12,19586723,"['19.40015,-99.14739' '19.40048,-99.14708']",425.0,19.40015,-99.14739
15358,19589351,2018,24,19589351,"['19.35098,-99.18107' '19.35237,-99.18138']",450.0,19.35098,-99.18107
15363,19593264,2018,8,19593264,"['19.4299,-99.17095' '19.43021,-99.17036']",1844.5,19.4299,-99.17095
15366,19593939,2018,30,19593939,"['19.44301,-99.20133' '19.44358,-99.2023']",1600.0,19.44301,-99.20133
15369,19616579,2018,64,19616579,"19.4124,-99.19005",1028.5,19.4124,-99.19005
15374,19621424,2018,2,19621424,"['19.40295,-99.16081' '19.40422,-99.16292']",625.0,19.40295,-99.16081
15380,19624938,2018,38,19624938,"['19.40166,-99.15691' '19.40322,-99.15723']",399.0,19.40166,-99.15691
15384,19626021,2018,22,19626021,"['19.28423,-99.16818' '19.28435,-99.16718']",675.0,19.28423,-99.16818
15389,19626550,2018,6,19626550,"19.40226,-99.14636",918.0,19.40226,-99.14636
15393,19637583,2018,20,19637583,"['19.34469,-99.15807' '19.34504,-99.15748']",1233.5,19.34469,-99.15807
15397,19638804,2018,144,19638804,"['19.42319,-99.1598' '19.42365,-99.16024']",1225.0,19.42319,-99.1598
15402,19640541,2018,76,19640541,"19.43017,-99.14759",597.0,19.43017,-99.14759
15407,19642597,2018,66,19642597,"['19.4086,-99.19161' '19.41054,-99.19189']",877.5,19.4086,-99.19161
15412,19655546,2018,21,19655546,"19.39669,-99.18318",750.0,19.39669,-99.18318
15416,19657673,2018,1,19657673,"19.40947,-99.17133",2465.0,19.40947,-99.17133
15421,19661480,2018,4,19661480,"19.43456,-99.14466",929.0,19.43456,-99.14466
15424,19662054,2018,28,19662054,"['19.40155,-99.15609' '19.40231,-99.15711']",349.0,19.40155,-99.15609
15428,19663565,2018,104,19663565,"['19.42717,-99.15169' '19.42772,-99.15143']",697.0,19.42717,-99.15169
15432,19674056,2018,14,19674056,"19.37089,-99.165",1031.0,19.37089,-99.165
15437,19682701,2018,46,19682701,"19.25763,-99.1019",708.5,19.25763,-99.1019
15442,19682986,2018,18,19682986,"['19.43685,-99.15731' '19.43702,-99.1584']",577.5,19.43685,-99.15731
15446,19683933,2018,18,19683933,"19.41974,-99.1689",1874.0,19.41974,-99.1689
15450,19692157,2018,6,19692157,"['19.42834,-99.19251' '19.42953,-99.19389']",3012.5,19.42834,-99.19251
15455,19692799,2018,44,19692799,"['19.36731,-99.16933' '19.3675,-99.16923']",1026.0,19.36731,-99.16933
15460,19694057,2018,50,19694057,"['19.40894,-99.16578' '19.40985,-99.16567']",798.5,19.40894,-99.16578
15464,19695745,2018,4,19695745,"19.32492,-99.15709",210.0,19.32492,-99.15709
15466,19700294,2018,24,19700294,"['19.39239,-99.17587' '19.39367,-99.17555']",800.0,19.39239,-99.17587
15471,19701132,2018,102,19701132,"19.45896,-99.16762",450.5,19.45896,-99.16762
15476,19702130,2018,1,19702130,"19.42235,-99.08437",600.0,19.42235,-99.08437
15479,19702789,2018,17,19702789,"19.4223,-99.0841",300.0,19.4223,-99.0841
15489,19712271,2018,2,19712271,"['19.42969,-99.18242' '19.43118,-99.18257']",865.0,19.42969,-99.18242
15493,19712408,2018,112,19712408,"19.43535,-99.20036",742.5,19.43535,-99.20036
15498,19714443,2018,170,19714443,"['19.43056,-99.16856' '19.43176,-99.16831']",640.5,19.43056,-99.16856
15503,19715160,2018,4,19715160,"19.42721,-99.15398",739.0,19.42721,-99.15398
15506,19716571,2018,42,19716571,"['19.41039,-99.16913' '19.41043,-99.17111']",1852.5,19.41039,-99.16913
15510,19717392,2018,6,19717392,"['19.4012,-99.16623' '19.40285,-99.16668']",364.0,19.4012,-99.16623
15513,19718472,2018,6,19718472,"['19.40576,-99.195' '19.40727,-99.19406']",1134.0,19.40576,-99.195
15516,19719258,2018,18,19719258,"['19.37803,-99.19238' '19.37962,-99.1918']",270.0,19.37803,-99.19238
15519,19719341,2018,78,19719341,"19.39322,-99.1645",725.0,19.39322,-99.1645
15524,19722368,2018,10,19722368,"['19.42365,-99.16384' '19.42537,-99.1652']",600.0,19.42365,-99.16384
15529,19730225,2018,22,19730225,"['19.42231,-99.1508' '19.4226,-99.15249']",230.0,19.42231,-99.1508
15535,19737385,2018,8,19737385,"19.42249,-99.0862",400.0,19.42249,-99.0862
15537,19743752,2018,98,19743752,"19.41641,-99.17666",466.0,19.41641,-99.17666
15542,19745965,2018,28,19745965,"19.44732,-99.17368",295.0,19.44732,-99.17368
15546,19750039,2018,76,19750039,"19.43901,-99.13363",874.5,19.43901,-99.13363
15551,19750202,2018,28,19750202,"19.41665,-99.15943",1300.0,19.41665,-99.15943
15554,19751200,2018,18,19751200,"19.45046,-99.17806",583.5,19.45046,-99.17806
15559,19751344,2018,22,19751344,"['19.44439,-99.19401' '19.44613,-99.19446']",375.0,19.44439,-99.19401
15563,19751363,2018,36,19751363,"19.42074,-99.16532",1500.0,19.42074,-99.16532
15566,19753485,2018,4,19753485,"19.45425,-99.19664",214.5,19.45425,-99.19664
15572,19765110,2018,12,19765110,"19.44185,-99.2018",1068.0,19.44185,-99.2018
15578,19766113,2018,12,19766113,"19.44029,-99.2044",1543.5,19.44029,-99.2044
15583,19766359,2018,12,19766359,"19.41529,-99.16827",1451.0,19.41529,-99.16827
15588,19778874,2018,30,19778874,"19.40235,-99.14641",766.0,19.40235,-99.14641
15593,19779674,2018,82,19779674,"19.365,-99.24152",370.5,19.365,-99.24152
15597,19781900,2018,15,19781900,"19.4047,-99.25808",620.0,19.4047,-99.25808
15604,19789038,2018,32,19789038,"19.43975,-99.13426",800.0,19.43975,-99.13426
15609,19801660,2018,36,19801660,"19.25945,-99.11784",412.0,19.25945,-99.11784
15613,19801691,2018,34,19801691,"19.416855,-99.178391",481.0,19.416855,-99.178391
15618,19802154,2018,1,19802154,"19.3803,-99.25502",600.0,19.3803,-99.25502
15620,19806108,2018,42,19806108,"['19.43041,-99.20164' '19.43131,-99.20021']",2413.0,19.43041,-99.20164
15625,19810575,2018,46,19810575,"['19.34663,-99.14877' '19.34667,-99.14921']",345.0,19.34663,-99.14877
